split,cell_id,group,pathway,matching_feature,E,overlap_mass,Q1_bins,Q5_bins,retained_strata,residual_U_difference,residual_LSC_difference,residual_C_difference,residual_R_difference,Q1_overlap_fraction,Q5_overlap_fraction,unconditional_denominator,normalized_E
consumed,67#26,PC_ON,BC,LSC,-0.011646177733891623,602,9646,6013,3,0.050523218802219674,0.13135121504230043,-0.014263320609436018,-0.10537233872268408,0.062409288824383166,0.10011641443538999,0.3306452547508212,-0.03522257636108628
consumed,67#26,PC_ON,AC,LSC,-0.018727147143520084,602,9646,6013,3,0.050523218802219674,0.13135121504230043,-0.014263320609436018,-0.10537233872268408,0.062409288824383166,0.10011641443538999,0.13204973933194986,-0.14181888762720934
consumed,67#33,MC_OFF,BC,LSC,0.14294730323288257,819,9079,7035,3,0.6130902950127999,0.10291671405461139,0.5691582600893439,0.4884390396692099,0.09020817270624518,0.11641791044776119,0.4238749739557458,0.3372393087962934
consumed,67#33,MC_OFF,AC,LSC,-0.012820584284525004,819,9079,7035,3,0.6130902950127999,0.10291671405461139,0.5691582600893439,0.4884390396692099,0.09020817270624518,0.11641791044776119,0.15037999902714608,-0.08525458416987139
consumed,67#34,PC_ON,BC,LSC,0.021782969282418286,595,8939,6209,3,0.7365530141412202,0.20995929659582843,0.6916238103160005,0.5771146645205908,0.06656225528582616,0.09582863585118377,0.30839165500004834,0.0706341074060998
consumed,67#34,PC_ON,AC,LSC,0.10185000347221192,595,8939,6209,3,0.7365530141412202,0.20995929659582843,0.6916238103160005,0.5771146645205908,0.06656225528582616,0.09582863585118377,0.15810913940271634,0.6441753073665906
consumed,68#3,MC_OFF,BC,LSC,0.1614915805128367,721,9947,6076,3,0.5220969468532837,0.14568550263071373,0.444458380998071,0.38750158023385606,0.07248416608022519,0.11866359447004608,0.4614319072684999,0.34997922330253445
consumed,68#3,MC_OFF,AC,LSC,0.013937678768681015,721,9947,6076,3,0.5220969468532837,0.14568550263071373,0.444458380998071,0.38750158023385606,0.07248416608022519,0.11866359447004608,0.19187228195946232,0.07264039717641806
consumed,68#4,PC_ON,BC,LSC,0.02653908354919054,606,7722,5688,3,0.46390927772135326,0.22291891646656603,0.37694455153726036,0.28470028954544596,0.07847707847707848,0.10654008438818566,0.0741040848729066,0.3581325320285221
consumed,68#4,PC_ON,AC,LSC,0.14844016136044336,606,7722,5688,3,0.46390927772135326,0.22291891646656603,0.37694455153726036,0.28470028954544596,0.07847707847707848,0.10654008438818566,0.36213075789023796,0.40990763177712636
consumed,68#7,PC_ON,BC,LSC,0.08273479031225425,833,9870,7378,3,0.2485480493833913,0.11518884962659459,0.22268223262575476,0.140241319680105,0.08439716312056737,0.11290322580645161,0.4296257245955153,0.19257410712579545
consumed,68#7,PC_ON,AC,LSC,-0.09134314686835121,833,9870,7378,3,0.2485480493833913,0.11518884962659459,0.22268223262575476,0.140241319680105,0.08439716312056737,0.11290322580645161,0.201139470871663,-0.45412840390055853
consumed,68#10,MC_ON,BC,LSC,-0.06718740591292147,151,1336,1048,3,0.2139323671803936,0.09830271508195673,0.21201231453986272,0.1633924492020522,0.11302395209580839,0.14408396946564886,0.2798600348685554,-0.24007502873526776
consumed,68#10,MC_ON,AC,LSC,-0.005494018030107045,151,1336,1048,3,0.2139323671803936,0.09830271508195673,0.21201231453986272,0.1633924492020522,0.11302395209580839,0.14408396946564886,0.29168462747521623,-0.01883547335923234
consumed,68#11,PC_OFF,BC,LSC,-0.016522988967361252,553,8603,6608,3,0.6696865275189648,0.12185115956521586,0.5862608894460554,0.45191459367729303,0.06427990235964198,0.0836864406779661,0.2700721181880344,-0.0611799140104397
consumed,68#11,PC_OFF,AC,LSC,0.03562683065029577,553,8603,6608,3,0.6696865275189648,0.12185115956521586,0.5862608894460554,0.45191459367729303,0.06427990235964198,0.0836864406779661,0.04340228187937075,0.8208515568217006
consumed,69#3,PC_OFF,BC,LSC,-0.08060914338248465,672,9373,6622,3,0.04477938716905479,0.13039922040206686,-0.03907328372169194,-0.13403967261836774,0.07169529499626587,0.1014799154334038,0.20252344366144115,-0.3980237641882049
consumed,69#3,PC_OFF,AC,LSC,0.02964690000022601,672,9373,6622,3,0.04477938716905479,0.13039922040206686,-0.03907328372169194,-0.13403967261836774,0.07169529499626587,0.1014799154334038,0.05821962283088242,0.5092252158064463
consumed,69#4,MC_ON,BC,LSC,-0.10078751312428705,660,8562,4770,3,0.28619063280023876,0.19842233263821343,0.18555078843191647,0.12287681057292976,0.07708479327259986,0.13836477987421383,0.26253906707759445,-0.38389529697878794
consumed,69#4,MC_ON,AC,LSC,0.0942402826407131,660,8562,4770,3,0.28619063280023876,0.19842233263821343,0.18555078843191647,0.12287681057292976,0.07708479327259986,0.13836477987421383,0.43049976900288334,0.21890902022779463
consumed,69#6,MC_OFF,BC,LSC,0.12245522799387075,644,8183,6874,3,0.5558973828911309,0.16303410128364043,0.46015588755587855,0.4608419515493505,0.07869974337040206,0.09368635437881874,0.3048259782649805,0.40172175839758095
consumed,69#6,MC_OFF,AC,LSC,-0.013324378908419011,644,8183,6874,3,0.5558973828911309,0.16303410128364043,0.46015588755587855,0.4608419515493505,0.07869974337040206,0.09368635437881874,0.17933090164413726,-0.07430051812743237
consumed,69#7,MC_ON,BC,LSC,0.04938280361621982,700,9177,6566,3,0.20147329111195517,0.18463359013803454,0.1505524554278403,0.11213870355918679,0.07627765064836003,0.10660980810234541,0.21362760674350467,0.2311630241474926
consumed,69#7,MC_ON,AC,LSC,0.06801701780580596,700,9177,6566,3,0.20147329111195517,0.18463359013803454,0.1505524554278403,0.11213870355918679,0.07627765064836003,0.10660980810234541,0.3416970369224555,0.19905650461125216
consumed,69#21,PC_OFF,BC,LSC,-0.01836455509129776,312,6852,4920,3,0.11157790346330262,0.20470294351880755,0.03478976207267244,0.016476813041254524,0.04553415061295972,0.06341463414634146,0.22812261115608276,-0.08050300230314578
consumed,69#21,PC_OFF,AC,LSC,0.013267677596280716,312,6852,4920,3,0.11157790346330262,0.20470294351880755,0.03478976207267244,0.016476813041254524,0.04553415061295972,0.06341463414634146,0.0652196385554658,0.20343071335786797
consumed,70#1,PC_ON,BC,LSC,-0.008053075948423898,348,8496,4656,3,0.78894212325389,0.12448975530708806,0.7441875516525986,0.6091690083923269,0.04096045197740113,0.07474226804123711,0.11690929362529501,-0.06888311184425375
consumed,70#1,PC_ON,AC,LSC,0.1351964466415122,348,8496,4656,3,0.78894212325389,0.12448975530708806,0.7441875516525986,0.6091690083923269,0.04096045197740113,0.07474226804123711,0.16041033661613,0.8428163015768996
consumed,70#7,PC_ON,BC,LSC,-0.02884723726489744,623,9219,6888,3,0.43120711019412006,0.14474305041234856,0.33754584698189694,0.24829926721142512,0.06757782839787396,0.09044715447154472,0.3314776906592383,-0.08702618027634514
consumed,70#7,PC_ON,AC,LSC,-0.07470100175876934,623,9219,6888,3,0.43120711019412006,0.14474305041234856,0.33754584698189694,0.24829926721142512,0.06757782839787396,0.09044715447154472,0.18177961622683023,-0.41094267503323983
consumed,70#15,PC_ON,BC,LSC,-0.04548719339643602,420,7248,4926,4,0.1182383871391203,0.15691052307096504,0.11091361706450245,-0.0157986757779241,0.057947019867549666,0.08526187576126674,0.2592526447503359,-0.17545507950455377
consumed,70#15,PC_ON,AC,LSC,-0.11010403850608627,420,7248,4926,4,0.1182383871391203,0.15691052307096504,0.11091361706450245,-0.0157986757779241,0.057947019867549666,0.08526187576126674,0.16076327479789812,-0.6848830284435449
consumed,70#34,MC_ON,BC,LSC,-0.0018255668350493095,777,10129,6328,3,0.35727780462023045,0.17550348017562495,0.28380080077806613,0.243985712530744,0.07671043538355218,0.12278761061946902,0.2858973585177099,-0.006385392451732724
consumed,70#34,MC_ON,AC,LSC,0.020721770959773417,777,10129,6328,3,0.35727780462023045,0.17550348017562495,0.28380080077806613,0.243985712530744,0.07671043538355218,0.12278761061946902,0.33415369441533704,0.06201269447590559
